1.036394026130078361e+00,9.882175966223895047e-01,1.017035011329232130e+00,9.688657003569393078e-01,9.630165409892673667e-01
8.833819106130089693e-01,8.325744909035684982e-01,7.521643262251456186e-01,6.904403930530729205e-01,6.833157525625708217e-01
6.509760959874660857e-01,6.639605258987877345e-01,6.719004888875915738e-01,6.160967543753983477e-01,6.086309354835928165e-01
6.127230490642744387e-01,5.450666989762285031e-01,5.595309414937575943e-01,6.139102410785894914e-01,6.064347081606858980e-01
6.343754692853880162e-01,6.841363772962252288e-01,7.069244487881702899e-01,6.467088151651918526e-01,6.393832650099628978e-01
6.293231705364777939e-01,5.926241144538489936e-01,5.544233110779187568e-01,5.679915668042513355e-01,5.603059197565196659e-01
4.524929308517273707e-01,3.786143036620185365e-01,4.128667412752495269e-01,4.608492811537695522e-01,4.584416774357031876e-01
5.044595044447806043e-01,6.358582464360764686e-01,5.989332977014594217e-01,6.853384315122440507e-01,6.841561115325224263e-01
6.632458200262830728e-01,6.387406035663012460e-01,7.040062719110635747e-01,6.860674393456611675e-01,6.848893392557148241e-01
6.906729455417033314e-01,6.985481629473531129e-01,7.871887968960633586e-01,7.538516110191161301e-01,7.530437825874413127e-01
7.144904923038134514e-01,7.079153732635435903e-01,7.981334377708355632e-01,7.990412774600372803e-01,7.984802987278845077e-01
7.722312659612996510e-01,8.095162103187785174e-01,8.557775917750714001e-01,8.486038976083700724e-01,8.483131665327240389e-01
8.133714129167068929e-01,7.662820062794253317e-01,8.703713218810631425e-01,8.114317867247086147e-01,8.109379642141996136e-01
7.888319648390739180e-01,8.023105696931588371e-01,8.769381501862412165e-01,8.048717366308396626e-01,8.043419293802258618e-01
7.772835647102088741e-01,7.295327274831634456e-01,8.309690386405512719e-01,7.881082007725517258e-01,7.874867357710704230e-01
8.292501383032621076e-01,9.075139028041346867e-01,8.929910052143812393e-01,9.171165669117986585e-01,9.172003228870753144e-01
1.086195473182135274e+00,1.095583075880950386e+00,1.136701131907297935e+00,1.145250756437358630e+00,1.146579572084109211e+00
1.154762673477266466e+00,1.220962332446489329e+00,1.224262126166612674e+00,1.145250756437358630e+00,1.146579572084109211e+00
1.206728741840444874e+00,1.169801844456113793e+00,1.233747642119236598e+00,1.187524318658405464e+00,1.189084427318876758e+00
1.159814972226176577e+00,1.253387823347468899e+00,1.259286086067191501e+00,1.293209681935145072e+00,1.295345609533311793e+00
1.298392164987735464e+00,1.236094257023130361e+00,1.198723682218657993e+00,1.148894702311353377e+00,1.150243357783188536e+00
1.195180919117151852e+00,1.262755610120673389e+00,1.273879816173182133e+00,1.321635229428129721e+00,1.323926417364031716e+00
1.277461140852270916e+00,1.280769891827540308e+00,1.376763263876864318e+00,1.354433803514730972e+00,1.356904679788936807e+00
1.339532311943143705e+00,1.354988660402704825e+00,1.407409921978187040e+00,1.370468841743044397e+00,1.373027233904120736e+00
1.294061839730045183e+00,1.327606591922633417e+00,1.342469194789720266e+00,1.421489550444417382e+00,1.424325968926124286e+00
1.359019533447562544e+00,1.360753302606028559e+00,1.433678183772385539e+00,1.401809910366255130e+00,1.404539114411294420e+00
1.368402662684038651e+00,1.307430668468068991e+00,1.310363411766248154e+00,1.236358514062969594e+00,1.238184655629746000e+00
1.190850521683764374e+00,1.220962332446489329e+00,1.127945433800917829e+00,1.063617986946193250e+00,1.064501081348335099e+00
1.008245576704706270e+00,9.730855999886218743e-01,9.739846603981788808e-01,9.214901037088588653e-01,9.215966745514738712e-01
7.837790886845927840e-01,9.075139028041346867e-01,7.134917878636874988e-01,9.659507623163627876e-01,9.663005511979444462e-01
5.333299273613717473e-01,5.414636264634744567e-01,4.223528409654024318e-01,5.432105482749096659e-01,5.412528811941020868e-01
5.614783767867439490e-01,5.090381355624949977e-01,4.041110431688693660e-01,4.127441664688284439e-01,4.100740886188065648e-01
4.524929308517273707e-01,4.989496334067620165e-01,4.055701680910177021e-01,4.550183117795246202e-01,4.525788703249208900e-01
4.019701598897197359e-01,5.270524172693618059e-01,4.624844312818188752e-01,6.153676736557753824e-01,6.138037497188805203e-01
5.686958742523469112e-01,6.999890893125212399e-01,6.215529810347785178e-01,7.888372086059688426e-01,7.882199634942628208e-01
8.133714129167068929e-01,9.781295988665450469e-01,8.929910052143812393e-01,1.041751906457428101e+00,1.042515720122368705e+00
1.006080377988013641e+00,9.896590273874461552e-01,9.958750366555924050e-01,1.048311956551297053e+00,1.049111166727123567e+00
9.685493045560409353e-01,1.031452305061631325e+00,1.024332168250992936e+00,1.068720021373226858e+00,1.069631175436492443e+00
1.008245576704706270e+00,1.095583075880950386e+00,1.103866114775112317e+00,1.119011649354976878e+00,1.120197270964525371e+00
1.128779422768587892e+00,1.134493419967894434e+00,1.166617972162376837e+00,1.183880372784411827e+00,1.185420126919229933e+00
1.172806597580515309e+00,1.128008566781929733e+00,1.176103488115000761e+00,1.140877219640298534e+00,1.142182043961270876e+00
1.192293819084935258e+00,1.125846925034232227e+00,1.211857849599352166e+00,1.136504193046681932e+00,1.137785104067652320e+00
1.058046951581066653e+00,1.140978849610874368e+00,1.130134376569310817e+00,1.102976611126663453e+00,1.104074790377994830e+00
1.103517495969861484e+00,1.108553358709893910e+00,9.966042707643070209e-01,9.601197200559109524e-01,9.604377440871622040e-01
9.367917816072331982e-01,9.046316177310355089e-01,9.520942841407653567e-01,9.433556011079745618e-01,9.435820357774391542e-01
1.029176600840171707e+00,1.191418622218720413e+00,1.126485798108430414e+00,1.258224011462086400e+00,1.260169428626490173e+00
1.180745418956070214e+00,1.229609403837165660e+00,1.268042294943909631e+00,1.293938689768562078e+00,1.296079425485723968e+00
1.199511244374842134e+00,1.122964567904007449e+00,1.121378094725401509e+00,1.078924017341089447e+00,1.079890922440893020e+00
1.060212150297760392e+00,1.017761234793031822e+00,6.864937082232451804e-01,6.583708267998886754e-01,6.570417591481871877e-01
6.430366972063403797e-01,7.475470091900302538e-01,7.193293090929598899e-01,7.647846877066016846e-01,7.640361690858145094e-01
7.260388924326784954e-01,7.216064435321420945e-01,7.149509127858357793e-01,6.554553785558686618e-01,6.541100982425117616e-01
4.950763030326092440e-01,5.940649687618914099e-01,3.785720884505754391e-01,6.474378229986089694e-01,6.460487844205941022e-01
6.986123443228290375e-01,9.060724720390780362e-01,7.696763061754349211e-01,9.265921381358924735e-01,9.267268421682846036e-01
7.960493901289806828e-01,7.907812132293834395e-01,8.477511277774059106e-01,8.639099280032663808e-01,8.637024929247155702e-01
8.104843128844902989e-01,8.080747795537218670e-01,6.828457134998938693e-01,6.321317926037116619e-01,6.306594580286035701e-01
7.022207682649964644e-01,7.280912967181067952e-01,7.711359418679223365e-01,7.655136955400188015e-01,7.647693968090059080e-01
8.090410154833204137e-01,7.533117234504818072e-01,6.908721045303682917e-01,6.408777729047400173e-01,6.394528231152727393e-01
4.683716562382825854e-01,4.059963721420899452e-01,3.654379940370721669e-01,3.996245764845350879e-01,3.968831954092980063e-01
3.564991102710504678e-01,3.144835328426994758e-01,2.027214495607621847e-01,1.255722957742852752e-01,1.269546590206199199e-01
2.381310403294334133e-01,4.038342259945049695e-01,2.216930652035389304e-01,3.274674511036693714e-01,3.301345463856052431e-01
5.578693754390047221e-01,5.868594001933984394e-01,6.266606114506162450e-01,5.534145442427721440e-01,5.575195514682768083e-01
2.915409113236575589e-01,4.866999939032191635e-01,3.603302906540424289e-01,5.592455865032229800e-01,5.633874320560844362e-01
6.545850973352054236e-01,6.322557503803366563e-01,6.675226763179975542e-01,6.284872636400696821e-01,6.330694331444622902e-01
6.286017744508306526e-01,6.589165270208654501e-01,6.879533439157325958e-01,6.408777729047400173e-01,6.455388632151853878e-01
6.870639441939639935e-01,6.279319624850541182e-01,6.383356539091622484e-01,6.335892251808975528e-01,6.382040860090775203e-01
7.029426695805193193e-01,7.633996491492005543e-01,7.463268049958731165e-01,8.048717366308396626e-01,8.105761297150193556e-01
7.556306392592205823e-01,7.727669315225166313e-01,7.879181039719679314e-01,8.653674334666581203e-01,8.714568981509054346e-01
8.559547850975887107e-01,7.972666428723632626e-01,8.791270929546332047e-01,8.697403871740687631e-01,8.758572203625407671e-01
7.736745633624696472e-01,7.835755726037637592e-01,8.127272408440182616e-01,8.136183000215164718e-01,8.193784652972995186e-01
8.306934357044329920e-01,8.203248514000256453e-01,8.820457806020789437e-01,8.194493422819683071e-01,8.252462723564548686e-01
7.830577647746409520e-01,7.071952343380294437e-01,8.025118340779596737e-01,7.319855305303509807e-01,7.372264459089787891e-01
7.693441659290831680e-01,6.899010915566767821e-01,8.127272408440182616e-01,7.625981744097929393e-01,7.680337013388013334e-01
7.729531672768225059e-01,7.252095160448962519e-01,7.952152608937288480e-01,7.553091164825078696e-01,7.606983359034735770e-01
7.123252935871197122e-01,6.336966046883790726e-01,5.989332977014594217e-01,6.080791988181387664e-01,6.125319981444389272e-01
6.704633174918860350e-01,7.295327274831634456e-01,7.667575455607992252e-01,8.012277907568461366e-01,8.069089616979230328e-01
7.137691683938615084e-01,7.417822949295796997e-01,7.871887968960633586e-01,7.961257563298113071e-01,8.017743823619600807e-01
7.231517924004620124e-01,6.560341698906396735e-01,6.536586910910585635e-01,5.716360957678943144e-01,5.758568621268075338e-01
6.040617489676258778e-01,5.558748356575871075e-01,6.273905022640510198e-01,6.437932940349659905e-01,6.484728035090892018e-01
6.098359490320589549e-01,5.385812693332486800e-01,6.120674650821547047e-01,6.095367042815305059e-01,6.139983800621703347e-01
5.723048756000862491e-01,5.400221236412910963e-01,5.398300917422662604e-01,4.695952614547979076e-01,4.731668195092434970e-01
4.070224586386289589e-01,3.836583025399417646e-01,3.873283702944846363e-01,4.557473196129417370e-01,4.592304192915679373e-01
4.395013054973875843e-01,3.771734493539760646e-01,3.340620288598438736e-01,4.229481624366909776e-01,4.262229659916015878e-01
4.156831813297066081e-01,3.908639431655614449e-01,4.457023421449642364e-01,4.433562272586220043e-01,4.467609892208448397e-01
4.192921826774459459e-01,4.859792785206908383e-01,4.756185986625141582e-01,4.382541928315882851e-01,4.416263363562285549e-01
4.524929308517273707e-01,4.679649968138240856e-01,4.953200321515346394e-01,4.623067866171612916e-01,4.658314540739157406e-01
4.640413309805924147e-01,4.758913528219720357e-01,5.456670292340095596e-01,5.169714411925278030e-01,5.208444154506454149e-01
5.275557272969397804e-01,5.263317018868334252e-01,5.923659586259432119e-01,5.228024834529786391e-01,5.267122960384542640e-01
5.225034285480295582e-01,4.794944253347261376e-01,5.391002738960225527e-01,4.914614148297690166e-01,4.951718128854392664e-01
5.102337045092135703e-01,5.342579858378547764e-01,6.047708189307329230e-01,6.007907239805020394e-01,6.051966327091111708e-01
6.329321718842171318e-01,5.955064715840747702e-01,6.376058360629185406e-01,5.643476209302576985e-01,5.685214966914797774e-01
6.654110187429757017e-01,6.437846024442245296e-01,6.507399304764228676e-01,5.876711339962077396e-01,5.919933866859745653e-01
5.167292284835974803e-01,4.650832161406134868e-01,4.719705309719717801e-01,3.945226149437062735e-01,3.976164231324904597e-01
3.442293862322335363e-01,3.714087350935255660e-01,2.968491991580631262e-01,4.535602232264845379e-01,4.570297067208565212e-01
8.800544743900856615e-02,2.769645629788786839e-02,-2.992926068982539323e-01,-2.235527043332621033e-01,-2.243916396320514151e-01
-2.692640332782316182e-01,-2.230625612330777441e-01,-3.386949631059567589e-01,-3.970216561938071931e-01,-3.989643959087056935e-01
-3.854669766788512142e-01,-4.428370142282330724e-01,-4.860890541378995455e-01,-4.320067435772173559e-01,-4.341719735501635702e-01
-4.504251756262441231e-01,-4.839095765198888066e-01,-5.955398409170977736e-01,-6.637848789767709645e-01,-6.674248592206438735e-01
-6.958226877818231015e-01,-6.496406079374296150e-01,-7.225025346793944037e-01,-5.908986728762822827e-01,-5.940745871853823079e-01
-4.966176213305615317e-01,-4.738215787640433496e-01,-4.766029544477466406e-01,-4.371087051180451710e-01,-4.393061117142113003e-01
-3.999018994343608302e-01,-2.936787616953757118e-01,-3.861237833113250750e-01,-2.352142057645153495e-01,-2.361273272790155309e-01
-3.140131815813780869e-01,-3.433978189206945975e-01,-3.613151572096139352e-01,-3.693251165342395503e-01,-3.710910072441336305e-01
-3.897973019365424396e-01,-4.651745794304937287e-01,-4.612799172658492708e-01,-3.955636405269730149e-01,-3.974968375325332870e-01
-5.016698479037745573e-01,-5.682162707937721269e-01,-7.276102380624231980e-01,-7.789452303879559336e-01,-7.833175596321234613e-01
-7.023182117562070115e-01,-7.310655215381013372e-01,-8.297644516573906559e-01,-7.541641389724083044e-01,-7.583792141912448770e-01
-7.196402345439332215e-01,-7.397120164717634339e-01,-7.626347087333409380e-01,-8.175748467350080206e-01,-8.221934082204661598e-01
-8.654354300009705625e-01,-7.663733695693065728e-01,-8.275755088889976685e-01,-7.563506522692160505e-01,-7.605793385327362932e-01
-6.741697623308348097e-01,-6.395526822387108679e-01,-6.101329872855594250e-01,-6.273417759265266236e-01,-6.307497232030125911e-01
-6.799438902195715784e-01,-6.806251724732399477e-01,-6.407791346165440105e-01,-6.579544198059685822e-01,-6.615570521614885235e-01
-5.428099948591826873e-01,-5.509227044694336994e-01,-4.904668667074935651e-01,-5.289454705770731957e-01,-5.317273633031123214e-01
-5.832281683233708769e-01,-5.999215507121107294e-01,-5.612451151252337844e-01,-6.164092823286904110e-01,-6.197472632792409009e-01
-6.301425153432110848e-01,-5.984801199470540789e-01,-5.882431947656759919e-01,-5.770506581482202080e-01,-5.801387751969266926e-01
-5.500274201490894521e-01,-6.056857605726737592e-01,-6.743444803653114716e-01,-6.127647533650474321e-01,-6.160795805615769671e-01
-5.565235215290442738e-01,-6.085680456457728260e-01,-5.473812028654857498e-01,-5.974587229701511237e-01,-6.006767984261699445e-01
-6.496297368476310341e-01,-7.188153776346709600e-01,-7.626347087333409380e-01,-6.659719024770222040e-01,-6.696255717913552896e-01
-7.405712586793986585e-01,-7.389918775462492873e-01,-7.217727168331506959e-01,-6.652428946436051982e-01,-6.688924175968162800e-01
-6.142637899566558701e-01,-5.141734256731718133e-01,-5.700013969691429816e-01,-4.844848848557750665e-01,-4.869837076556142730e-01
-4.648600983817537946e-01,-4.370722999677815190e-01,-4.029064561857088056e-01,-3.569340241799198177e-01,-3.586215771734105329e-01
-4.172244274519626983e-01,-4.183373028783863856e-01,-3.467214271036222484e-01,-3.911906139333553578e-01,-3.930960006203293444e-01
-3.356655296267954669e-01,-3.895143800902725051e-01,-4.247963216727831948e-01,-4.473132841755560474e-01,-4.495759321440114809e-01
-4.121721287030524761e-01,-4.457187949014436157e-01,-3.897723617722045342e-01,-4.123276865887034459e-01,-4.143677662733326605e-01
-5.045569479359910403e-01,-5.545252005251725125e-01,-4.992231485514027622e-01,-4.874004059860009841e-01,-4.899181626500856979e-01
-4.201109500786073259e-01,-4.723801479989866992e-01,-4.189593112138488284e-01,-4.852138926891921833e-01,-4.877174500793742817e-01
-4.922866464916031970e-01,-4.824680736977055018e-01,-4.627395529583366862e-01,-4.123276865887034459e-01,-4.143677662733326605e-01
-5.081654440538546647e-01,-4.731008633815150244e-01,-4.372011090103818387e-01,-4.735518081682895120e-01,-4.759811742031902493e-01
-4.937305212983450486e-01,-5.617308411507921928e-01,-5.663528185082624677e-01,-6.470213431184829167e-01,-6.505545187090644443e-01
-7.730506107680319428e-01,-8.420329924525125076e-01,-8.589514010990350057e-01,-9.057670832303941211e-01,-9.109464623911347481e-01
-1.029274044331382143e+00,-1.069733801455815758e+00,-1.121633216401919375e+00,-1.161597812415521735e+00,-1.168404980479869959e+00
-1.138981391581921576e+00,-1.148275781469247470e+00,-1.093176011839327888e+00,-1.137545218629947730e+00,-1.144199348061615051e+00
-1.066083793853402906e+00,-1.068292875090646632e+00,-1.073474578350307462e+00,-1.061015066655465411e+00,-1.067182496238477052e+00
-1.205382887930484426e+00,-1.268611615613878474e+00,-1.288728157185353496e+00,-1.338711293239708722e+00,-1.346644904773619311e+00
-1.338185952803307543e+00,-1.305360390010252836e+00,-1.311347767551480636e+00,-1.286962159794568183e+00,-1.294566986620581117e+00
-1.174347338472896851e+00,-1.209524771615356098e+00,-1.225976299798088975e+00,-1.305183711319690243e+00,-1.312904223750460675e+00
-1.411083550531826214e+00,-1.401196440747910499e+00,-1.338345847191922955e+00,-1.393375947815075344e+00,-1.401657866150349152e+00
-1.397369951686268541e+00,-1.424254721332700591e+00,-1.417879793716042780e+00,-1.427632537568511939e+00,-1.436132289597267908e+00
-1.376438927550802882e+00,-1.216009696858447287e+00,-1.320104049395389945e+00,-1.208244911433628666e+00,-1.215348833997511813e+00
-1.173625437157373996e+00,-1.221053623679242861e+00,-1.194600407588051638e+00,-1.235213026349427423e+00,-1.236645893506990834e+00
-1.175069239788419706e+00,-1.181422564209770432e+00,-1.251514670778852700e+00,-1.295708723185244882e+00,-1.297599087665634032e+00
-1.299211004564594152e+00,-1.357962308765684023e+00,-1.403286574380390173e+00,-1.455329368772903198e+00,-1.458426985864495817e+00
-1.528730007860706452e+00,-1.519370416973463644e+00,-1.514196777950501671e+00,-1.456787165781119109e+00,-1.459895941285066723e+00
-1.460884636705401363e+00,-1.463165641876658984e+00,-1.481361468949551119e+00,-1.466262153915564470e+00,-1.469442680945725721e+00
-1.603792804305918418e+00,-1.638264460067404338e+00,-1.647726591886741421e+00,-1.576320470899714721e+00,-1.580333374181783102e+00
-1.600183802958179635e+00,-1.620250178360537641e+00,-1.589352838937835966e+00,-1.609848052819733200e+00,-1.614114716549800432e+00
-1.527286421756750112e+00,-1.564766190703387627e+00,-1.501062610569807054e+00,-1.505620778096034229e+00,-1.509098815594890342e+00
-1.504911883693024865e+00,-1.474695070397560981e+00,-1.482090994927030225e+00,-1.487399226570912170e+00,-1.490739372811942021e+00
-1.540278119286785596e+00,-1.601515469499649624e+00,-1.539005622953786956e+00,-1.585066742745567359e+00,-1.589145783189461980e+00
-1.640602265125153725e+00,-1.463886357259187143e+00,-1.569651697317580030e+00,-1.504163053974024278e+00,-1.507630154288929436e+00
-1.564817856067204360e+00,-1.595750755239198515e+00,-1.554328660135683160e+00,-1.577778267907930188e+00,-1.581802035487744007e+00
-1.640602265125153725e+00,-1.706718802610624808e+00,-1.642618888503712293e+00,-1.644833431747967589e+00,-1.649364646695125725e+00
-1.562652368647725165e+00,-1.574854116402106596e+00,-1.570381223295059137e+00,-1.515824774063896818e+00,-1.519380180023139459e+00
-1.395926726460793743e+00,-1.422813867024658174e+00,-1.399637995919509770e+00,-1.456058157947702103e+00,-1.459161316517476159e+00
-1.387987327679667926e+00,-1.300316391132329663e+00,-1.315725653088266833e+00,-1.233026513052618789e+00,-1.234442901548050031e+00
-1.258070857609185911e+00,-1.193672131656185798e+00,-1.201167162926038756e+00,-1.149207303150850290e+00,-1.149989214749070676e+00
-1.157025315685170641e+00,-1.189348920217918382e+00,-1.124551977016556181e+00,-1.131714759459145236e+00,-1.132364323205060863e+00
-1.106501967317591095e+00,-1.159084494607621307e+00,-1.070556401473200747e+00,-1.127341222662085141e+00,-1.127957824586611535e+00
-1.180121538537328929e+00,-1.146834927161205053e+00,-1.129659607432393909e+00,-1.114950640511208846e+00,-1.115473835842683448e+00
-1.014117220260348784e+00,-8.269010678758714761e-01,-9.749689432162202962e-01,-8.853590184084630943e-01,-8.841451214806890224e-01
-8.466696045821987537e-01,-8.967965529556410909e-01,-9.056504034581596141e-01,-8.802569839814293751e-01,-8.790048804384796854e-01
-6.626213622019697658e-01,-7.166537358869734531e-01,-7.006121584219809906e-01,-7.665547211232844882e-01,-7.644422398229100413e-01
-7.744939081692028271e-01,-7.440358043670448618e-01,-7.356367020600886875e-01,-7.104319779948778946e-01,-7.078950295821485605e-01
-7.528409827182146463e-01,-6.121711902156535823e-01,-7.166650864173119695e-01,-5.726771213511601122e-01,-5.690981539024836389e-01
-6.128204925554848748e-01,-6.337879679782593145e-01,-5.977287107182998049e-01,-6.776334039082765326e-01,-6.748483119817222375e-01
-6.359167154076430517e-01,-6.878308130988596281e-01,-6.167003263610766339e-01,-6.499368642487088898e-01,-6.469424236527252514e-01
-6.669522648652318475e-01,-7.346680175938402613e-01,-6.531839219541426544e-01,-7.279251047762312909e-01,-7.255204358267258735e-01
-7.434583587116141423e-01,-7.065658101882547060e-01,-6.794521837483412652e-01,-6.776334039082765326e-01,-6.748483119817222375e-01
-5.666281190268637191e-01,-5.811865536227156515e-01,-5.583263545105969783e-01,-6.178667877920811513e-01,-6.146299631766265481e-01
-6.034372911433135700e-01,-6.309061873050486602e-01,-5.575965366643532706e-01,-6.360883393172033218e-01,-6.329891853736162588e-01
-5.428099948591826873e-01,-5.076879960301918793e-01,-4.817105848635843679e-01,-4.750098967213295942e-01,-4.706923317541847895e-01
-4.136154261042234159e-01,-4.060877354319711863e-01,-3.321282077679696410e-01,-3.467299553258513245e-01,-3.414421222065261996e-01
-3.205087055557619968e-01,-3.513241749288425475e-01,-2.883479660234817832e-01,-2.716573088147596904e-01,-2.658014326444464448e-01
-3.190654081545921117e-01,-3.383538200427713694e-01,-2.504047347379282917e-01,-2.804037993192315392e-01,-2.746144298813450457e-01
-3.183435068390693123e-01,-2.554880521340571753e-01,-2.460269221683331897e-01,-1.885670338602035423e-01,-1.820825911990155421e-01
-2.649336358448451945e-01,-3.217810411580879215e-01,-2.372706403244239926e-01,-2.723863166481768072e-01,-2.665362779979939534e-01
-2.858646599803096322e-01,-3.570888891892931016e-01,-2.555124381209570306e-01,-3.241354500933184557e-01,-3.186764749197384949e-01
-3.775275778977254526e-01,-4.507633702363810224e-01,-3.824757156207826969e-01,-4.327357514106344727e-01,-4.280982862638789133e-01
-5.485841949236147652e-01,-6.251414730445971069e-01,-5.948099501036631098e-01,-6.470213431184829167e-01,-6.440051010408044396e-01
-6.308644166587338287e-01,-5.437165594439254956e-01,-5.539485419410019595e-01,-5.508116239520443047e-01,-5.470673519692444975e-01
-5.471403201168729691e-01,-5.451579902089821461e-01,-4.839001113695065026e-01,-5.041644520477314151e-01,-5.000673960897092929e-01
-4.590858983173217722e-01,-3.722208137659340776e-01,-3.795569550061470010e-01,-4.021236906208409123e-01,-3.972545606223925052e-01
-3.854669766788512142e-01,-4.486011520316693924e-01,-5.327879835298331423e-01,-6.113072479016556926e-01,-6.080205461278888057e-01
-6.416909154720761288e-01,-5.768633421844484577e-01,-6.006474713329356119e-01,-5.544555698260378307e-01,-5.507389317054939282e-01
-5.031131453049454416e-01,-5.523636308346017154e-01,-5.969988928720562082e-01,-6.215113167557241303e-01,-6.183022046707483677e-01
-6.005501911110970870e-01,-6.525229650676543924e-01,-6.677771412897952619e-01,-7.446886406345193388e-01,-7.424109231891032890e-01
-7.564499840659538732e-01,-8.355481392665478069e-01,-8.086038932462208395e-01,-7.709276748306962412e-01,-7.688487384413603687e-01
-7.174750358272394823e-01,-7.555646564309327351e-01,-7.589861302724605352e-01,-8.183038545684251375e-01,-8.165830249738755819e-01
-8.105817563757008459e-01,-8.795030586884293733e-01,-8.297644516573906559e-01,-8.379828386707331989e-01,-8.364108349481738092e-01
-8.538870298721055185e-01,-8.002402912353425712e-01,-7.874433348350521333e-01,-7.344845717804519003e-01,-7.321298528754637269e-01
-8.076946563434843629e-01,-7.757405798854969392e-01,-7.611750730408535226e-01,-7.206365570523888264e-01,-7.181772028255756224e-01
-6.640651648330152534e-01,-7.116098090661778786e-01,-6.444277130774234141e-01,-7.009569898604324223e-01,-6.983482899214898953e-01
-6.727258875240930136e-01,-6.020831924598082363e-01,-6.021065962550848916e-01,-6.076627189380137128e-01,-6.043483781624193751e-01
-7.557280827504311294e-01,-7.915932198446663515e-01,-8.677070992054151111e-01,-9.341932138130272234e-01,-9.333491722489536402e-01
-9.404982264461829722e-01,-9.976766746283487475e-01,-1.009263669008084285e+00,-9.932308220958043776e-01,-9.928331168724160438e-01
-1.006899722794745822e+00,-1.012808599204989779e+00,-1.004155965625055602e+00,-1.074863008497321415e+00,-1.075082782311318486e+00
-1.323029056556578764e+00,-1.314728176783457547e+00,-1.264648838159547095e+00,-1.258536612301583313e+00,-1.260145871446758603e+00
